"SeqFormulario","Questao","Descricao","NroReferencia","DescReduzida","Nomecoluna","Grupo","TipoDado","NumMinimo","NumMaximo","Peso","ProximaQuestao","Script","Tamanho","Prefixoresposta","Permitepeso","EmUso","ExigeResposta","QTDEDECIMAL"
"133","25","Rodado Dianteiro","025","Rodado Dianteiro","RODADO_DIANTEIRO","","C","","","1,00","27","Rodado Dianteiro","50","","","1","",""
"133","27","Rodado Traseiro","027","Rodado Traseiro","RODADO_TRASEIRO","","C","","","1,00","29","Rodado Traseiro","50","","","1","",""
"133","29","Qtde VCR Padrão","029","Qtde VCR Padrão","QTDE_VCR_PADRAO","","M","","","1,00","31","Qtde VCR Padrão","20","","","1","",""
"133","31","Qtde VCR Deluxe","031","Qtde VCR Deluxe","QTDE_VCR_DELUXE","","M","","","1,00","33","Qtde VCR Deluxe","20","","","1","",""
"133","33","Medida Bitola","033","Medida Bitola","MEDIDA_BITOLA","","C","","","1,00","35","Medida Bitola","50","","","1","",""
"133","35","Creeper","035","Creeper","CREEPER","","M","","","1,00","37","Creeper","20","","","1","",""
"133","37","Instalação Cabine/Capota","037","Instalação Cabine/Capota","INSTALACAO_CABINE_CA","","M","","","1,00","39","Instalação Cabine/Capota","20","","","1","",""
"134","16","QUANTIDADE","016","QUANTIDADE","QUANTIDADE_VP","","N","","","1,00","20","QUANTIDADE","8","","","1","N","0"
"134","20","REVENDA","020","REVENDA","REVENDA_VP","","S","","","1,00","24","REVENDA","20","","","1","",""
"134","24","DATA VENDA PERDIDA","024","DATA VENDA PERDIDA","DATA_VP","","D","","","1,00","28","DATA VENDA PERDIDA","8","","","1","",""
"134","28","PREÇO (CONCORRENTE)","028","PREÇO (CONCORRENTE)","PRECO_VP","","V","","","1,00","32","PREÇO (CONCORRENTE)","14","","","1","S","2"
"134","32","PREÇO (JOHN DEERE)","032","PREÇO (JOHN DEERE)","PRECO_JD_VP","","V","","","1,00","36","PREÇO (JOHN DEERE)","14","","","1","S","2"
"134","36","MODELO (JOHN DEERE)","036","MODELO (JOHN DEERE)","MODELO_JD_VP","","S","","","1,00","40","MODELO (JOHN DEERE)","20","","","1","S",""
"134","40","MOTIVO VENDA PERDIDA","040","MOTIVO VENDA PERDIDA","MOTIVO_VP","","M","","","1,00","","MOTIVO VENDA PERDIDA","40","","","1","",""
"135","1","Data início revisão","1","Data início revisão","DATA_INICIO_REV_100H","","D","","","1,00","2","Data início revisão","8","","","1","S",""
"135","2","Data término revisão","2","Data término revisão","DATA_TERM_REV_100H","","D","","","1,00","","Data término revisão","8","","","1","S",""
"136","1","Data início revisão","1","Data início revisão","DATA_INICIO_REV_600H","","D","","","1,00","2","Data início revisão","8","","","1","S",""
"136","2","Data término revisão","2","Data término revisão","DATA_TERM_REV_600H","","D","","","1,00","","Data término revisão","8","","","1","S",""
"137","1","Data início revisão","1","Data início revisão","DATA_INICIO_REV_800H","","D","","","1,00","2","Data início revisão","8","","","1","S",""
"137","2","Data término revisão","2","Data término revisão","DATA_TERM_REV_800H","","D","","","1,00","","Data término revisão","8","","","1","S",""
"138","1","Data início revisão","1","Data início revisão","DATA_INICIO_REV_1100","","D","","","1,00","2","Data início revisão","8","","","1","S",""
"138","2","Data término revisão","2","Data término revisão","DATA_TERM_REV_1100","","D","","","1,00","","Data término revisão","8","","","1","S",""
"139","1","Data início revisão","1","Data início revisão","DATA_INICIO_REV_1500","","D","","","1,00","2","Data início revisão","8","","","1","S",""
"139","2","Data término revisão","2","Data término revisão","DATA_TERM_REV_1500","","D","","","1,00","","Data término revisão","8","","","1","S",""
"140","1","Data início revisão","1","Data início revisão","DATA_INICIO_REV_FIMG","","D","","","1,00","2","Data início revisão","8","","","1","S",""
"140","2","Data término revisão","2","Data término revisão","DATA_TERM_REV_FIMG","","D","","","1,00","","Data término revisão","8","","","1","S",""
"141","1","Número do chassi","002","Número do chassi","VENDA_FINANC_CHASSI","","C","","","1,00","10","Número do chassi","50","","","1","N",""
"141","2","Número NF","004","Número NF","VENDA_FINANC_NRO_NF","","C","","","1,00","9","Número NF","30","","","1","N",""
"141","3","Data de faturamento","006","Data de faturamento","VENDA_FINANC_DATAFAT","","D","","","1,00","6","Data de faturamento","8","","","1","N",""
"141","4","Data marcado entregue","020","Data marcado entregue","VENDA_FINANC_DATAENT","","D","","","1,00","5","Data marcado entregue","8","","","1","N",""
"141","5","Filial de entrega","025","Filial de entrega","VENDA_FINANC_FILIAL","","M","","","1,00","","Filial de entrega","30","","","1","N",""
"141","6","Número Proposta","010","Número Proposta","NUMERO_PROPOSTA","","N","","","1,00","7","Número Proposta","20","","","1","","0"
"141","7","Data Proposta","015","Data Proposta","DATA_PROPOSTA","","D","","","1,00","4","Data Proposta","8","","","1","",""
"141","8","Comar","033","Comar","COMAR","","N","","","1,00","2","Comar","8","","","1","","0"
"141","9","Data previsão faturamento","005","Data previsão faturamento","DATA_PREVISAO_FAT","","D","","","1,00","3","Data previsão faturamento","8","","","1","",""
"141","10","Comar","003","Comar","COMAR_","","C","","","1,00","2","Comar","30","","","1","N",""
"96","6","VALOR SINAL","006","VALOR SINAL","VALOR_SINAL","","V","","","1,00","7","VALOR SINAL","8","","","1","","2"
"96","7","VALOR FINANCIADO","007","VALOR FINANCIADO","VALOR_FINANCIADO","","V","","","1,00","8","VALOR FINANCIADO","8","","","1","","2"
"96","8","VALOR RECURSO PROPRIO","008","VALOR RECURSO PROPRIO","VALOR_RECURSO_PROP","","V","","","1,00","9","VALOR RECURSO PROPRIO","8","","","1","","2"
"96","9","TIPO DE PAGAMENTO","009","TIPO DE PAGAMENTO","TIPO_DE_PAGAMENTO","","M","","","1,00","","TIPO DE PAGAMENTO","20","","","1","",""
"97","1","Número NF","001","Número NF","NRO_NF","","N","","","1,00","2","Número NF","8","","","1","S","0"
"97","2","Valor Comissão","002","Valor Comissão","VLR_COMISSAO","","V","","","1,00","","Valor Comissão","8","","","1","","2"
"98","1","Produto","010","Produto","PRODUTO","","M","","","1,00","2","Produto","20","","","1","S",""
"98","2","Quantidade","020","Quantidade","QUANTIDADE","","N","","","1,00","3","Quantidade","8","","","1","","0"
"98","3","Valor Entrada","030","Valor Entrada","VALOR_ENTRADA","","V","","","1,00","4","Valor Entrada","8","","","1","","2"
"98","4","Valor Total","040","Valor Total","VALOR_TOTAL","","V","","","1,00","5","Valor Total","8","","","1","","2"
"98","5","Grupo","050","Grupo","GRUPO","","N","","","1,00","6","Grupo","8","","","1","","0"
"98","6","Cota","060","Cota","COTA","","N","","","1,00","","Cota","8","","","1","","0"
"99","1","Chassi Equipamento","010","Chassi Equipamento","NUMERO_CHASSI","","C","","","1,00","2","Chassi Equipamento","30","","","1","S",""
"99","2","Loja","020","Loja","LOJA","","M","","","1,00","","Loja","20","","","1","S",""
"100","1","Número","001","Número","NUMERO","","N","","","1,00","2","Número","8","","","1","S","0"
"100","2","Nome","002","Nome","NOME","","C","","","1,00","","Nome","30","","","1","",""
"101","1","PRIMEIRO JOHN DEERE","001","PRIMEIRO JOHN DEERE","TST_1JD","","L","","","1,00","2","PRIMEIRO JOHN DEERE","3","","","1","S",""
"101","2","teste","002","teste","TESTE","","N","","","1,00","","teste","8","","","1","S","0"
"102","1","DATA RETORNO TCSM","001","DATA RETORNO TCSM","DATA_RETORNO_TCSM","","D","","","1,00","","DATA RETORNO TCSM","8","","","1","S",""
"103","1","Qual o Tipo de Compra","001","Qual o Tipo de Compra","QUAL_TIPO_DE_COMPRA","","M","","","1,00","","Qual o Tipo de Compra","20","","","1","",""
"104","1","CHASSI","001","CHASSI","CHASSI","","C","","","1,00","10","CHASSI","30","","","1","S",""
"104","10","Número PMP","010","Número PMP","NUMERO_PMP","","C","","","1,00","15","Número PMP","30","","","1","",""
"104","15","Número solução DTAC","015","Número solução DTAC","NUM_SOLUCAO_DTAC","","C","","","1,00","","Número solução DTAC","30","","","1","",""
"105","1","NÚMERO NF","001","NÚMERO NF","NUMERO_NF","","C","","","1,00","","NÚMERO NF","30","","","1","S",""
"106","1","CHASSI","001","CHASSI","CHASSI","","C","","","1,00","5","CHASSI","30","","","1","S",""
"106","5","DATA DO EVENTO","005","DATA DO EVENTO","DATA_DO_EVENTO","","D","","","1,00","10","DATA DO EVENTO","8","","","1","",""
"106","10","DESCRIÇÃO DO DANO","010","DESCRIÇÃO DO DANO","DESCRICAO_DANO","","C","","","1,00","15","DESCRIÇÃO DO DANO","300","","","1","",""
"106","15","CAUSA DO DANO","015","CAUSA DO DANO","CAUSA_DANO","","C","","","1,00","","CAUSA DO DANO","300","","","1","",""
"107","1","INÍCIO DO SERVIÇO","001","INÍCIO DO SERVIÇO","INICIO_SERVICO","","D","","","1,00","5","INÍCIO DO SERVIÇO","8","","","1","S",""
"107","5","TÉRMINO DO SERVIÇO","005","TÉRMINO DO SERVIÇO","TERMINO_SERVICO","","D","","","1,00","","TÉRMINO DO SERVIÇO","8","","","1","",""
"108","1","NÚMERO DA OS","001","NÚMERO DA OS","NUMERO_OS","","C","","","1,00","","NÚMERO DA OS","30","","","1","S",""
"42","43","Chasi do Item AMS 8","043","Chasi do Item AMS 8","CHASI_DO_ITEM_AMS_8","","C","","","1,00","","Chassi do Item AMS 8","30","","","1","",""
"42","44","Chassi do Item AMS 9","044","Chassi do Item AMS 9","CHASSI_DO_ITEM_AMS_9","","C","","","1,00","","Chassi do Item AMS 9","30","","","1","",""
"42","45","Chassi do Item AMS 1","045","Chassi do Item AMS 1","CHASSI_DO_ITEM_AMS10","","C","","","1,00","","Chassi do Item AMS 1","30","","","0","",""
"42","46","OS Adicionais","024","OS Adicionais","OS_ADICIONAIS","","C","","","1,00","47","Numero de OS Adicionais","100","","","1","",""
"42","47","Desconto Incodicional","030","Desconto Incodicional","DESCONTO_INCODICION","","L","","","1,00","48","Desconto Incodicional","3","","","1","",""
"42","48","Com Sinal Embutido","021","Com Sinal Embutido","SINAL_EMBUTIDO","","L","","","1,00","","Com Sinal Embutido","3","","","1","",""
"42","49","ID_Monitor 1","049","ID_Monitor 1","ID_MONITOR_1","","C","","","1,00","50","ID_Monitor 1","10","","","0","",""
"42","50","ID_Monitor 2","050","ID_Monitor 2","ID_MONITOR_2","","C","","","1,00","","ID_Monitor 2","10","","","0","",""
"42","51","ID_Controladora","051","ID_Controladora","ID_CONTROLADORA","","C","","","1,00","","ID_Controladora","30","","","0","",""
"46","1","Valor do Equipamento Usado","010","Valor do Equipamento Usado","VALOR_DO_EQUIPAMENTO","","C","","","1,00","","Valor do Equipamento Usado","30","","","1","S",""
"46","4","Indicação/Participação","040","Indicação","INDICACAO","","C","","","1,00","","CEN que Indicou o cliente","30","","","1","",""
"46","5","% Comissão (RH)","020","% Comissão (RH)","__COMISSAO__RH_","","C","","","1,00","","% Comissão (RH)","6","","","1","S",""
"46","6","Valor Comissão (RH)","030","Valor Comissão (RH)","R__COMISSAO__RH_","","C","","","1,00","","Valor Comissão (RH)","30","","","1","S",""
"47","1","Tipo de Equipamento","002","Tipo de Equipamento","TIPO_EQUIP_MANITOU","","C","","","1,00","3","Tipo do Equipamento.","30",""," ","0","S",""
"47","2","Marca","003","Marca","MARCA_M","","C","","","1,00","4","Marca.","30",""," ","0","S",""
"47","3","Modelo do Equipamento","004","Modelo do Equipamento","MODELO_EQUIPM","","C","","","1,00","5","Modelo do Equipamento.","30",""," ","0","S",""
"47","4","Nro Pedido de Venda","005","Nro Pedido de Venda","N_PEDIDO_VDM","","N","","","1,00","5","Nro Pedido de Venda.","8",""," ","1","S","0"
"47","5","Tipo de Torre","006","Tipo de Torre","TIPO_TORRE","","C","","","1,00","7","Tipo de Torre.","60",""," ","1","",""
"47","7","Bitola","008","Bitola","BITOLA","","C","","","1,00","9","Bitola.","60",""," ","1","",""
"47","8","Qtde e Kg Peso Traseiro e Dianteiro","009","Qtde e Kg Peso","ACESSORIOS","","C","","","1,00","10","Qtde e Kg Peso Traseiro e Dianteiro.","150",""," ","1","",""
"47","9","Implementos","012","Implementos","IMPLEMENTOS","","C","","","1,00","13","Implementos.","100",""," ","1","",""
"47","10","Easy Manager - Computador de Bordo","013","Easy Manager","EASY_MANAGER","","C","","","1,00","14","Easy Manager - Computador de Bordo.","100",""," ","1","",""
"47","11","Outras Configurações","014","Outras Configurações","OUTRAS_CONFIG","","C","","","1,00","15","Outras Configurações.","150",""," ","1","",""
"28","1","% Incentivo Alçada","0003","% Incentivo","PERC_INCENTIVO","","N","","","1,00","","% Incentivo","8","","","0","N","0"
"28","5","Nro Cotação Alçada","0002","Nro Cotação Alçada","NRO_COTACAO_ALCADA","","N","","","1,00","6","Nro Cotação Alçada","8","","","0","S","0"
"28","10","Base de Calculo Alçada","0003","Base de calculo alçada","BASE_CALCULO","","V","","","1,00","","Base de calculo alçada","8","","","0","","2"
"28","15","Total","0004","Total","TOTAL_BASE_ALCADA","","V","","","1,00","","Total","8","","","0","","2"
"28","20","Marcar Entregue","0007","Marcar Entregue","MARCAR_ENTREGUE","","D","","","1,00","","Marcar Entregue","8","","","1","",""
"28","25","Marcar Vendido","0007","Marcar Vendido","MARCAR_VENDIDO","","D","","","1,00","","Marcar Vendido","8","","","1","",""
"28","30","Outros Incentivos","0008","Outros Incentivos","OUTROS_INCENTIVOS","","L","","","1,00","","Outros Incentivos","3","","","1","",""
"28","35","Nro Cotação","0009","Nro Cotação","NRO_COTACAO","","N","","","1,00","","Nro Cotação","8","","","1","","0"
"18","2","Tipo do Equipamento","002","Tipo do Equipamento","TP_EQUIP2","","S","","","1,00","3","Tipo do Equipamento","20","","","1","S",""
"18","3","Marca","003","Marca","MARCAJD2","","S","","","1,00","4","Marca","20","","","1","S",""
"18","4","Modelo do Equipamento","004","Modelo do Equipamento","MDL_EQUIP2","","S","","","1,00","5","Modelo do Equipamento","20","","","1","S",""
"18","5","QT","005","QT","QT2","","N","","","1,00","6","QT","8","","","1","S","0"
"17","76","Creeper","0076","Creeper ","CREEPER","","M","","","1,00","77","Creeper","20","","","0","",""
"17","77","Troca de eixo 3 metros","0077","Troca de eixo 3 metros","TROCA_DE_EIXO_3_METR","","M","","","1,00","","Troca de eixo 3 metros","20","","","0","",""
"17","78","Troca de Rodado e Pneus","0078","Troca de Rodado e Pneus","TROCA_DE_RODADO_E_PN","","M","","","1,00","","Troca de Rodado e Pneus","20","","","0","",""
"17","79","Pesos Configuração Fabrica","0079","Pesos Configuração Fabrica","PESOS_CONFIGURACAO_F","","M","","","1,00","","Pesos Configuração Fabrica","20","","","0","",""
"17","80","Instalação de Cabine","0080","Instalação de Cabine","INSTALACAO_DE_CABINE","","M","","","1,00","","Instalação de Cabine","20","","","0","",""
"17","81","Troca de Assento","0081","Troca de Assento","TROCA_DE_ASSENTO","","M","","","1,00","","Troca de Assento","20","","","0","",""
"17","82","Instalação de VCR","0082","Instalação de VCR","INSTALACAO_DE_VCR","","M","","","1,00","","Instalação de VCR","20","","","0","",""
"17","83","FDD","0083","FDD","FDD","","N","","","1,00","","FDD","8","","","0","","0"
"17","84","Cotação","0084","Cotação","COTACAO","","N","","","1,00","","Cotação","8","","","0","","0"
"41","61","NF Fábrica Cliente","014","NF Fábrica Cliente","NOTA_FISCAL_5","","N","","","1,00","62","NF Fábrica Cliente","8","","","1","","0"
"41","62","NF Fábrica Cliente","015","NF Fábrica Cliente","NOTA_FISCAL_6","","N","","","1,00","","NF Fábrica Cliente","8","","","0","","0"
"41","63","NF Fábrica Cliente","016","NF Fábrica Cliente","NOTA_FISCAL_7","","N","","","1,00","","NF Fábrica Cliente","8","","","0","","0"
"41","64","NF Fábrica Cliente","017","NF Fábrica Cliente","NOTA_FISCAL_8","","N","","","1,00","","NF Fábrica Cliente","8","","","0","","0"
"41","65","NF Fábrica Cliente","018","NF Fábrica Cliente","NOTA_FISCAL_9","","N","","","1,00","","NF Fábrica Cliente","8","","","0","","0"
"41","66","Nota Fiscal Cliente","019","Nota Fiscal Cliente","NOTA_FISCAL_10","","N","","","1,00","67","Nota Fiscal Cliente","8","","","0","","0"
"41","67","NF Desconto Incondicional Serviço","067","NF Desconto Incondicional Serv","NF_DESC_INCONDI_SERV","","N","","","1,00","68","NF Desconto Incondicional Serviço","8","","","0","","0"
"41","68","NF Desconto Incondicional Peças","068","NF Desconto Incondicional Peça","NF_DESC_INCONDI_PECA","","N","","","1,00","","NF Desconto Incondicional Serviço","8","","","0","","0"
"41","69","NF Desconto Incondicional AMS","069","NF Desconto Incondicional AMS","NF_DESC_INCOND_AMS","","N","","","1,00","","NF Desconto Incondicional AMS","8","","","0","","0"
"41","70","Data Entrega","011","Data Entrega","DATA_ENTREGA1","","D","","","1,00","71","Data Entrega","8","","","1","",""
"41","71","Data Entrega","012","Data Entrega","DATA_ENTREGA2","","D","","","1,00","","Data Entrega","8","","","1","",""
"41","72","Data Entrega","013","Data Entrega","DATA_ENTREGA3","","D","","","1,00","","Data Entrega","8","","","1","",""
"41","73","Data Entrega","014","Data Entrega","DATA_ENTREGA4","","D","","","1,00","","Data Entrega","8","","","1","",""
"41","74","Data Entrega","015","Data Entrega","DATA_ENTREGA5","","D","","","1,00","","Data Entrega","8","","","0","N",""
